,date,start_time,team1,team2,team1_score,team2_score,first_half_score
56,2020-08-28,20:20,Gliwice,Polski Torun,88,74,İY 45-41
57,2020-08-28,18:00,Levicki,Atomerömü,71,92,İY 31-44
58,2020-08-28,19:00,Kralovsti Soko,Pardubice,75,88,İY 45-42
59,2020-08-28,19:00,Decin,KK Gornik,100,81,İY 54-40
60,2020-08-28,20:30,Brno,Helios Domzale,84,73,İY 40-29
61,2020-08-28,20:30,Club Joventut de Badalona,Valencia,82,94,İY 41-53
62,2020-08-27,19:35,Spojnia,Start Lublin,70,65,İY 42-32
63,2020-08-27,18:00,Olimpia Milano,Cantu,101,71,İY 54-38
64,2020-08-27,18:00,Lucenec,Spisska,68,72,İY 42-41
65,2020-08-27,18:00,Turi Svitavy,Opava,95,84,İY 47-52
66,2020-08-27,21:00,Manresa,UCAM Murcia,90,76,İY 44-45
67,2020-08-26,01:30,Denver,Utah,117,107,İY 54-63
68,2020-08-26,04:00,LA Clippers,Dallas,154,111,İY 76-52
69,2020-08-26,02:00,Sky (K),LIberty (K),99,101,İY 49-46
70,2020-08-26,04:00,Wings (K),Aces (K),92,96,İY 43-52
71,2020-08-26,05:00,Storm (K),Fever (K),87,74,İY 46-35
72,2020-08-26,17:00,Olomoucko,Ostrava,88,67,İY 48-40
73,2020-08-26,18:00,Kralovsti Soko,Decin,73,80,İY 36-34
74,2020-08-26,19:30,Zlin,Olomouc,66,69,İY 33-24
75,2020-08-26,21:00,Zielona Gora,KK Anwil,75,66,İY 30-31
76,2020-08-25,04:00,Portland,LA Lakers,115,135,İY 51-80
77,2020-08-25,01:30,Miami,Indiana,99,87,İY 48-42
78,2020-08-25,18:30,Ostrava,Opava,80,98,İY 37-54
79,2020-08-24,04:00,Utah,Denver,129,127,İY 64-65
80,2020-08-24,23:00,Oklahoma,Houston,117,114,İY 60-60
81,2020-08-24,01:30,Brooklyn,Toronto,122,150,İY 68-77
82,2020-08-24,20:30,Orlando,Milwaukee,106,121,İY 52-58
83,2020-08-24,01:00,Sparks (K),Wings (K),84,81,İY 38-42
84,2020-08-24,03:00,Mystics (K),Mercury (K),87,88,İY 39-38
85,2020-08-23,01:00,Oklahoma,Houston,119,107,İY 57-63
86,2020-08-23,03:30,Portland,LA Lakers,108,116,İY 57-53
87,2020-08-23,22:30,Dallas,LA Clippers,135,133,İY 58-66
88,2020-08-23,20:00,Philadelphia,Boston,106,110,İY 58-57
89,2020-08-23,00:00,Sky (K),Fever (K),87,76,İY 43-34
90,2020-08-23,02:00,Sun (K),LIberty (K),82,65,İY 45-38
91,2020-08-23,23:00,Lynx (K),Dream (K),75,78,İY 41-30
92,2020-08-22,04:00,Dallas,LA Clippers,122,130,İY 54-68
93,2020-08-22,01:30,Philadelphia,Boston,94,102,İY 49-51
94,2020-08-22,20:00,Orlando,Milwaukee,107,121,İY 43-70
95,2020-08-22,22:30,Miami,Indiana,124,115,İY 74-56
96,2020-08-22,02:00,Dream (K),Sparks (K),85,93,İY 35-40
97,2020-08-22,03:00,Wings (K),Mystics (K),101,92,İY 56-36
98,2020-08-22,05:00,Mercury (K),Lynx (K),80,90,İY 42-51
99,2020-08-22,22:00,Aces (K),Storm (K),82,74,İY 45-29
100,2020-08-22,18:00,Levicki,Brno,67,80,İY 33-48
101,2020-08-21,04:00,LA Lakers,Portland,111,88,İY 56-39
102,2020-08-21,23:00,Utah,Denver,124,87,İY 59-42
103,2020-08-21,01:00,Milwaukee,Orlando,111,96,İY 64-43
104,2020-08-21,20:30,Brooklyn,Toronto,92,117,İY 42-57
105,2020-08-21,02:00,LIberty (K),Sky (K),85,101,İY 44-57
106,2020-08-21,03:00,Fever (K),Storm (K),90,84,İY 44-41
107,2020-08-21,05:00,Aces (K),Sun (K),99,78,İY 53-42
108,2020-08-21,18:00,Turi Svitavy,Olomoucko,97,73,İY 41-31
109,2020-08-21,19:00,Kralovsti Soko,Kolin,107,109,İY 45-36
110,2020-08-20,04:00,LA Clippers,Dallas,114,127,İY 56-61
111,2020-08-20,22:30,Houston,Oklahoma,111,98,İY 53-59
112,2020-08-20,01:30,Boston,Philadelphia,128,101,İY 65-57
113,2020-08-20,20:00,Indiana,Miami,100,109,İY 46-51
114,2020-08-20,02:00,Mystics (K),Dream (K),98,91,İY 45-39
115,2020-08-20,04:00,Lynx (K),Wings (K),91,84,İY 39-43
116,2020-08-20,05:00,Sparks (K),Mercury (K),83,74,İY 42-26
117,2020-08-20,18:00,Opava,Ostrava,87,72,İY 43-38
118,2020-08-19,01:30,Houston,Oklahoma,123,108,İY 68-52
119,2020-08-19,04:00,LA Lakers,Portland,93,100,İY 56-57
120,2020-08-19,23:00,Denver,Utah,105,124,İY 48-61
121,2020-08-19,20:30,Toronto,Brooklyn,104,99,İY 50-53
122,2020-08-19,02:00,Sun (K),Fever (K),84,62,İY 37-34
123,2020-08-19,04:00,Sky (K),Aces (K),84,82,İY 39-46
124,2020-08-19,05:00,Storm (K),LIberty (K),105,64,İY 61-28
125,2020-08-19,19:00,Decin,Usti nad Labem,97,87,İY 41-56
126,2020-08-18,04:00,LA Clippers,Dallas,118,110,İY 66-69
127,2020-08-18,01:30,Boston,Philadelphia,109,101,İY 55-49
128,2020-08-18,20:30,Milwaukee,Orlando,110,122,İY 52-62
129,2020-08-18,23:00,Indiana,Miami,101,113,İY 52-56
130,2020-08-17,20:30,Denver,Utah,135,125,İY 59-52
131,2020-08-17,23:00,Toronto,Brooklyn,134,110,İY 73-51
132,2020-08-16,01:00,Lynx (K),LIberty (K),94,64,İY 42-33
133,2020-08-16,20:00,Mercury (K),Wings (K),89,95,İY 44-44
134,2020-08-16,22:00,Sun (K),Storm (K),72,95,İY 33-42
135,2020-08-16,23:00,Dream (K),Sky (K),67,92,İY 37-46
136,2020-08-15,01:30,LA Clippers,Oklahoma,107,103,İY 37-47
137,2020-08-15,04:00,Houston,Philadelphia,96,134,İY 47-71
138,2020-08-15,21:30,Portland,Memphis,126,122,İY 58-52
139,2020-08-15,02:00,Sky (K),Sun (K),74,77,İY 28-37
140,2020-08-15,03:00,Wings (K),Storm (K),65,83,İY 31-44
141,2020-08-15,05:00,Mercury (K),Dream (K),96,80,İY 44-34
142,2020-08-15,19:00,Aces (K),Mystics (K),88,73,İY 43-31
143,2020-08-15,21:00,Fever (K),Sparks (K),76,90,İY 32-52
144,2020-08-15,15:00,GS Tigers,LF Leopards,123,115,İY 54-47
145,2020-08-15,18:00,D. Gornicza,KS ROSA Radom,71,61,İY 31-26
146,2020-08-15,20:30,Start Lublin,Legia Warszawa,65,71,İY 32-31
147,2020-08-14,01:30,Utah,San Antonio,118,112,İY 61-50
148,2020-08-14,04:00,Brooklyn,Portland,133,134,İY 67-73
149,2020-08-14,04:00,Orlando,New Orleans,133,127,İY 77-61
150,2020-08-14,20:30,Toronto,Denver,117,109,İY 58-50
151,2020-08-14,23:00,Indiana,Miami,109,92,İY 58-44
152,2020-08-14,01:00,LIberty (K),Fever (K),79,86,İY 40-51
153,2020-08-14,02:00,Mystics (K),Sparks (K),64,81,İY 34-47
154,2020-08-14,04:00,Aces (K),Lynx (K),87,77,İY 53-37
155,2020-08-14,18:00,D. Gornicza,Legia Warszawa,74,79,İY 36-40
156,2020-08-14,20:30,KS ROSA Radom,Start Lublin,83,88,İY 41-49
157,2020-08-13,01:30,Philadelphia,Toronto,121,125,İY 62-55
158,2020-08-13,03:00,Oklahoma,Miami,116,115,İY 62-66
159,2020-08-13,04:00,Denver,LA Clippers,111,124,İY 58-50
160,2020-08-13,19:00,Boston,Washington,90,96,İY 51-56
161,2020-08-13,20:30,LA Lakers,Sacramento,122,136,İY 56-66
162,2020-08-13,23:00,Memphis,Milwaukee,119,106,İY 60-50
163,2020-08-13,23:00,Phoenix,Dallas,128,102,İY 76-57
164,2020-08-13,02:00,Sun (K),Wings (K),70,66,İY 25-34
165,2020-08-13,04:00,Sky (K),Mercury (K),89,71,İY 42-36
166,2020-08-13,05:00,Storm (K),Dream (K),100,63,İY 47-28
167,2020-08-13,15:00,LF Leopards,GS Tigers,115,113,İY 58-66
168,2020-08-12,00:00,Memphis,Boston,107,122,İY 40-56
169,2020-08-12,01:30,Dallas,Portland,131,134,İY 58-66
170,2020-08-12,04:00,Sacramento,New Orleans,112,106,İY 62-61
171,2020-08-12,04:00,Washington,Milwaukee,113,126,İY 56-66
172,2020-08-12,23:00,Houston,Indiana,104,108,İY 50-51
173,2020-08-12,02:00,Fever (K),Aces (K),79,98,İY 59-60
174,2020-08-12,04:00,Lynx (K),Mystics (K),68,48,İY 48-27
175,2020-08-12,05:00,Sparks (K),LIberty (K),93,78,İY 51-34
176,2020-08-11,01:30,Milwaukee,Toronto,106,114,İY 53-67
177,2020-08-11,03:00,Miami,Indiana,114,92,İY 48-48
178,2020-08-11,04:00,LA Lakers,Denver,124,121,İY 64-59
179,2020-08-11,20:00,Orlando,Brooklyn,96,108,İY 43-60
180,2020-08-11,21:00,San Antonio,Houston,123,105,İY 66-49
181,2020-08-11,23:30,Philadelphia,Phoenix,117,130,İY 58-63
182,2020-08-11,01:00,Dream (K),Sun (K),82,93,İY 46-56
183,2020-08-11,02:00,Wings (K),Mercury (K),79,91,İY 38-44
184,2020-08-11,04:00,Storm (K),Sky (K),89,71,İY 46-28
185,2020-08-11,15:00,GS Tigers,LF Leopards,110,88,İY 55-50
186,2020-08-10,00:00,Boston,Orlando,122,119,İY 55-51
187,2020-08-10,01:30,Portland,Philadelphia,124,121,İY 67-58
188,2020-08-10,03:00,Sacramento,Houston,112,129,İY 56-61
189,2020-08-10,04:00,LA Clippers,Brooklyn,120,129,İY 63-74
190,2020-08-10,21:30,Phoenix,Oklahoma,128,101,İY 65-64
191,2020-08-10,22:00,Utah,Dallas,114,122,İY 70-54
192,2020-08-10,00:00,LIberty (K),Aces (K),76,78,İY 44-37
193,2020-08-10,02:00,Fever (K),Mystics (K),91,84,İY 52-39
194,2020-08-09,01:00,Indiana,LA Lakers,116,111,İY 54-59
195,2020-08-09,02:30,Miami,Phoenix,112,119,İY 60-60
196,2020-08-09,03:30,Dallas,Milwaukee,136,132,İY 62-71
197,2020-08-09,19:30,Oklahoma,Washington,121,103,İY 64-48
198,2020-08-09,21:00,Toronto,Memphis,108,99,İY 60-54
199,2020-08-09,22:00,New Orleans,San Antonio,113,122,İY 45-62
200,2020-08-09,00:00,Sun (K),Sky (K),93,100,İY 46-52
201,2020-08-09,22:00,Sparks (K),Lynx (K),97,81,İY 48-38
202,2020-08-09,15:00,Xinjiang Tiger,LF Leopards,,,
203,2020-08-08,00:00,Brooklyn,Sacramento,119,106,İY 63-53
204,2020-08-08,01:30,Philadelphia,Orlando,108,101,İY 48-50
205,2020-08-08,03:00,New Orleans,Washington,118,107,İY 54-56
206,2020-08-08,04:00,Toronto,Boston,100,122,İY 37-52
207,2020-08-08,20:00,Portland,LA Clippers,117,122,İY 75-69
208,2020-08-08,22:30,Denver,Utah,134,132,İY 49-63
209,2020-08-08,01:00,Lynx (K),Fever (K),87,80,İY 41-34
210,2020-08-08,02:00,Mystics (K),LIberty (K),66,74,İY 31-40
211,2020-08-08,04:00,Aces (K),Sparks (K),86,82,İY 43-42
212,2020-08-08,19:00,Wings (K),Dream (K),85,75,İY 41-42
213,2020-08-08,22:00,Storm (K),Mercury (K),74,68,İY 42-23
214,2020-08-08,15:00,GS Tigers,Beijing Ducks,88,85,İY 37-37
215,2020-08-08,18:00,KS ROSA Radom,Start Lublin,68,75,İY 33-36
216,2020-08-08,20:15,Astoria,Legia Warszawa,96,90,İY 38-43
217,2020-08-07,01:30,Dallas,LA Clippers,111,126,İY 58-59
218,2020-08-07,03:00,Denver,Portland,115,125,İY 49-62
219,2020-08-07,04:00,Houston,LA Lakers,113,97,İY 65-56
220,2020-08-07,20:00,San Antonio,Utah,119,111,İY 60-50
221,2020-08-07,23:00,Memphis,Oklahoma,121,92,İY 63-60
222,2020-08-07,01:00,Dream (K),Storm (K),92,93,İY 39-54
223,2020-08-07,03:00,Wings (K),Sun (K),68,91,İY 31-43
224,2020-08-07,05:00,Mercury (K),Sky (K),96,86,İY 55-49
225,2020-08-07,15:00,LF Leopards,Xinjiang Tiger,119,113,İY 62-55
226,2020-08-07,18:00,Astoria,Start Lublin,93,65,İY 52-31
227,2020-08-07,20:15,KS ROSA Radom,Legia Warszawa,80,87,İY 41-43
228,2020-08-06,01:30,LA Lakers,Oklahoma,86,105,İY 45-52
229,2020-08-06,03:00,Orlando,Toronto,99,109,İY 35-55
230,2020-08-06,04:00,Boston,Brooklyn,149,115,İY 71-52
231,2020-08-06,20:30,Sacramento,New Orleans,140,125,İY 77-70
232,2020-08-06,23:00,Milwaukee,Miami,130,116,İY 56-73
233,2020-08-06,23:00,Phoenix,Indiana,114,99,İY 52-48
234,2020-08-06,02:00,LIberty (K),Lynx (K),66,92,İY 39-44
235,2020-08-06,03:00,Mystics (K),Aces (K),77,83,İY 37-35
236,2020-08-06,05:00,Sparks (K),Fever (K),86,75,İY 42-31
237,2020-08-06,15:00,Beijing Ducks,GS Tigers,90,86,İY 42-45
238,2020-08-05,01:00,Indiana,Orlando,120,109,İY 71-50
239,2020-08-05,01:30,Miami,Boston,112,106,İY 63-51
240,2020-08-05,04:00,Portland,Houston,110,102,İY 61-56
241,2020-08-05,21:30,Utah,Memphis,124,115,İY 64-55
242,2020-08-05,23:00,Washington,Philadelphia,98,107,İY 47-54
243,2020-08-05,23:00,San Antonio,Denver,126,132,İY 65-62
244,2020-08-05,01:00,Sky (K),Wings (K),82,79,İY 43-42
245,2020-08-05,02:00,Dream (K),Mercury (K),74,81,İY 35-33
246,2020-08-05,04:00,Storm (K),Sun (K),87,74,İY 38-40
247,2020-08-05,15:00,Xinjiang Tiger,LF Leopards,88,116,İY 48-59
248,2020-08-04,01:30,New Orleans,Memphis,109,99,İY 58-51
249,2020-08-04,03:00,Philadelphia,San Antonio,132,130,İY 64-62
250,2020-08-04,04:00,Utah,LA Lakers,108,116,İY 56-58
251,2020-08-04,20:30,Milwaukee,Brooklyn,116,119,İY 65-73
252,2020-08-04,21:30,Sacramento,Dallas,110,114,İY 60-56
253,2020-08-04,23:00,LA Clippers,Phoenix,115,117,İY 56-63
254,2020-08-04,15:00,GS Tigers,Beijing Ducks,111,109,İY 48-59
255,2020-08-03,01:00,Orlando,Sacramento,132,116,İY 78-54
256,2020-08-03,03:30,Houston,Milwaukee,120,116,İY 62-54
257,2020-08-03,04:00,Phoenix,Dallas,117,115,İY 60-73
258,2020-08-03,20:30,Miami,Toronto,103,107,İY 44-48
259,2020-08-03,23:00,Oklahoma,Denver,113,121,İY 51-50
260,2020-08-03,23:00,Washington,Indiana,100,111,İY 47-56
261,2020-08-03,01:00,Aces (K),Wings (K),79,70,İY 42-37
262,2020-08-03,10:00,Xinjiang Tiger,BF Dragons,103,91,İY 47-45
263,2020-08-03,15:00,LF Leopards,ZJ Gold Bulls,127,123,İY 64-66
264,2020-08-02,01:00,LA Clippers,New Orleans,126,103,İY 77-45
265,2020-08-02,02:00,Indiana,Philadelphia,127,121,İY 61-55
266,2020-08-02,03:30,Toronto,LA Lakers,107,92,İY 41-44
267,2020-08-02,21:00,Brooklyn,Washington,118,110,İY 54-54
268,2020-08-02,22:30,Boston,Portland,128,124,İY 67-48
269,2020-08-02,23:00,Memphis,San Antonio,106,108,İY 54-59
270,2020-08-02,01:00,Sky (K),Mystics (K),88,86,İY 35-37
271,2020-08-02,03:00,Storm (K),Sparks (K),81,75,İY 45-29
272,2020-08-02,20:00,LIberty (K),Mercury (K),67,96,İY 27-41
273,2020-08-02,22:30,Fever (K),Dream (K),93,77,İY 47-39
274,2020-08-02,10:00,GS Tigers,QD Eagles,110,88,İY 50-33
275,2020-08-02,15:00,Beijing Ducks,Fujian Xunxing,107,75,İY 62-28
276,2020-08-01,01:30,Milwaukee,Boston,119,112,İY 64-58
277,2020-08-01,03:00,San Antonio,Sacramento,129,120,İY 64-65
278,2020-08-01,04:00,Dallas,Houston,149,153,İY 85-75
279,2020-08-01,20:00,Denver,Miami,105,125,İY 57-56
280,2020-08-01,22:30,Oklahoma,Utah,110,94,İY 66-42
281,2020-08-01,02:00,Dream (K),LIberty (K),84,78,İY 41-35
282,2020-08-01,03:00,Wings (K),Fever (K),76,73,İY 31-43
283,2020-08-01,05:00,Mercury (K),Aces (K),102,95,İY 50-41
284,2020-08-01,23:00,Sun (K),Lynx (K),69,78,İY 42-35
285,2020-08-01,10:00,ZJ Gold Bulls,Shanxi Dragons,91,82,İY 50-41
286,2020-08-01,15:00,BF Dragons,Jilin Tigers,108,106,İY 51-58
287,2020-08-01,10:30,O. Nuggets,Manawatu,79,77,İY 37-41
288,2020-07-31,01:30,New Orleans,Utah,104,106,İY 60-48
289,2020-07-31,04:00,LA Lakers,LA Clippers,103,101,İY 54-52
290,2020-07-31,21:30,Brooklyn,Orlando,118,128,İY 59-70
291,2020-07-31,23:00,Portland,Memphis,140,135,İY 68-60
292,2020-07-31,23:00,Washington,Phoenix,112,125,İY 52-67
293,2020-07-31,01:00,Mystics (K),Storm (K),89,71,İY 50-32
294,2020-07-31,03:00,Lynx (K),Sky (K),83,81,İY 38-34
295,2020-07-31,05:00,Sparks (K),Sun (K),81,76,İY 41-36
296,2020-07-31,10:00,Zhejiang Lions,Fujian Xunxing,119,132,İY 61-68
297,2020-07-31,15:00,QD Eagles,SD Tigers,129,120,İY 61-50
298,2020-07-30,02:00,Fever (K),Mercury (K),106,100,İY 56-53
299,2020-07-30,03:00,Wings (K),LIberty (K),93,80,İY 58-43
300,2020-07-30,05:00,Aces (K),Dream (K),100,70,İY 47-35
301,2020-07-30,08:30,O. Nuggets,Canterbury Rams,97,79,İY 54-39
302,2020-07-30,10:30,Manawatu,Taranaki,105,95,İY 55-50
303,2020-07-29,01:00,Portland,Oklahoma,120,131,İY 50-63
304,2020-07-29,03:00,Houston,Boston,137,112,İY 77-60
305,2020-07-29,03:30,Philadelphia,Dallas,118,115,İY 48-39
306,2020-07-29,02:00,Sun (K),Mystics (K),89,94,İY 52-48
307,2020-07-29,03:00,Sky (K),Sparks (K),96,78,İY 40-36
308,2020-07-29,05:00,Storm (K),Lynx (K),90,66,İY 41-35
309,2020-07-29,08:30,Auckland Huskies,Canterbury Rams,84,98,İY 42-36
310,2020-07-29,10:30,Taranaki,Franklin Bulls,99,90,İY 48-45
311,2020-07-28,00:30,Brooklyn,Utah,107,112,İY 50-62
312,2020-07-28,02:00,Denver,Orlando,110,114,İY 49-60
313,2020-07-28,03:00,Milwaukee,New Orleans,103,124,İY 53-50
314,2020-07-28,21:00,Miami,Memphis,110,128,İY 52-69
315,2020-07-28,22:00,Phoenix,Toronto,117,106,İY 66-60
316,2020-07-28,23:00,Indiana,San Antonio,111,118,İY 60-59
317,2020-07-28,21:00,M. Tel Aviv,Rishon LeZion,86,81,İY 54-36
318,2020-07-28,08:30,Nelson Giants,Canterbury Rams,89,93,İY 47-49
319,2020-07-28,10:30,O. Nuggets,Manawatu,105,80,İY 53-35
320,2020-07-27,01:00,Toronto,Portland,110,104,İY 49-54
321,2020-07-27,03:00,Memphis,Houston,104,119,İY 50-59
322,2020-07-27,22:00,LA Lakers,Washington,123,116,İY 69-65
323,2020-07-27,23:00,LA Clippers,Sacramento,102,106,İY 52-43
324,2020-07-27,00:00,Dream (K),Wings (K),105,95,İY 53-49
325,2020-07-27,10:00,Tianjin,GZ Long-Lions,118,110,İY 46-51
326,2020-07-27,10:00,Xinjiang Tiger,JS Dragons,110,70,İY 59-29
327,2020-07-27,15:00,QD Eagles,Jilin Tigers,99,80,İY 52-54
328,2020-07-27,15:00,Zhejiang Lions,Shanxi Dragons,100,107,İY 52-58
329,2020-07-27,15:00,SH Leopards,ZJ Gold Bulls,107,96,İY 48-47
330,2020-07-26,03:00,Washington,LA Clippers,100,105,İY 61-58
331,2020-07-26,03:30,New Orleans,Denver,119,104,İY 63-52
332,2020-07-26,19:00,Oklahoma,Philadelphia,102,97,İY 44-55
333,2020-07-26,20:30,Boston,Phoenix,117,103,İY 63-59
334,2020-07-26,23:00,Dallas,Indiana,111,118,İY 64-61
335,2020-07-26,19:30,Estonia,Latvia,84,67,İY 36-30
336,2020-07-26,18:30,H. Jerusalem,Rishon LeZion,97,100,İY 37-50
337,2020-07-26,21:15,M. Tel Aviv,Hapoel Elyon,81,78,İY 43-36
338,2020-07-26,00:00,Mystics (K),Fever (K),101,76,İY 62-35
339,2020-07-26,19:00,Lynx (K),Sun (K),77,69,İY 28-37
340,2020-07-26,22:00,Aces (K),Sky (K),86,88,İY 48-46
341,2020-07-26,06:00,LF Leopards,SJ Whale,126,79,İY 71-37
342,2020-07-26,10:00,SH Sharks,SD Tigers,98,89,İY 52-38
343,2020-07-26,10:00,BF Dragons,Bayi Rockets,106,93,İY 51-34
344,2020-07-26,15:00,GS Tigers,Beijing Ducks,101,82,İY 45-38
345,2020-07-26,15:00,Tongxi King,Fujian Xunxing,122,123,İY 53-54
346,2020-07-26,11:00,BC Rilski Sportist U19,Champion 2006 U19,73,71,İY 29-39
347,2020-07-26,15:00,Akademik Sofia U19,Tundja Yambol U19,62,67,İY 25-37
348,2020-07-26,13:00,BUBA Basketbol U19,Cherno More Ticha U19,76,89,İY 39-40
349,2020-07-25,00:00,Boston,Oklahoma,84,98,İY 42-47
350,2020-07-25,02:30,Toronto,Houston,94,83,İY 49-49
351,2020-07-25,19:00,Orlando,LA Lakers,112,119,İY 47-60
352,2020-07-25,19:30,Sacramento,Milwaukee,123,131,İY 60-80
353,2020-07-25,23:00,Utah,Miami,101,99,İY 47-47
354,2020-07-25,23:30,San Antonio,Brooklyn,119,124,İY 57-57
355,2020-07-25,19:30,Lithuania,Latvia,82,59,İY 49-27
356,2020-07-25,19:00,LIberty (K),Storm (K),71,87,İY 35-42
357,2020-07-25,22:00,Mercury (K),Sparks (K),76,99,İY 46-50
358,2020-07-25,14:35,Xinjiang Tiger,Tianjin,105,93,İY 55-41
359,2020-07-25,06:30,Canterbury Rams,Franklin Bulls,85,64,İY 41-30
360,2020-07-25,08:30,Nelson Giants,O. Nuggets,97,74,İY 52-43
361,2020-07-25,10:30,Auckland Huskies,Manawatu,93,82,İY 44-45
362,2020-07-25,13:00,BC Rilski Sportist U19,CSKA Sofia U19,71,57,İY 30-32
363,2020-07-25,15:00,Levski Sofia U19,Champion 2006 U19,58,69,İY 31-39
364,2020-07-25,17:00,BUBA Basketbol U19,Akademik Sofia U19,64,71,İY 33-35
365,2020-07-25,19:00,Cherno More Ticha U19,Tundja Yambol U19,67,80,İY 36-44
366,2020-07-24,02:00,LA Lakers,Dallas,104,108,İY 55-44
367,2020-07-24,03:00,Utah,Phoenix,88,101,İY 39-50
368,2020-07-24,22:30,Philadelphia,Memphis,90,83,İY 54-28
369,2020-07-24,19:30,Estonia,Lithuania,92,85,İY 47-44
370,2020-07-24,06:00,Bayi Rockets,SH Leopards,106,91,İY 52-42
371,2020-07-24,07:00,LF Leopards,Shanxi Dragons,114,77,İY 56-42
372,2020-07-24,10:30,SH Sharks,Fujian Xunxing,120,127,İY 61-61
373,2020-07-24,11:00,SD Tigers,ZJ Gold Bulls,88,102,İY 42-55
374,2020-07-24,14:35,Beijing Ducks,BF Dragons,102,86,İY 51-41
375,2020-07-24,15:00,SJ Whale,QD Eagles,81,105,İY 39-50
376,2020-07-24,11:00,Tundja Yambol U19,BC Beroe Stara Zagora U19,87,69,İY 49-36
